8.229240179061889648e-01
8.099088072776794434e-01
7.943109273910522461e-01
7.797420620918273926e-01
7.749101519584655762e-01
7.725732326507568359e-01
7.641586065292358398e-01
7.592020630836486816e-01
7.723955512046813965e-01
8.147467374801635742e-01
9.014586210250854492e-01
1.039294123649597168e+00
1.202554821968078613e+00
1.334049105644226074e+00
1.395044565200805664e+00
1.376399159431457520e+00
1.290065646171569824e+00
1.138820886611938477e+00
9.479799866676330566e-01
7.643454074859619141e-01
6.270519495010375977e-01
5.159246325492858887e-01
4.137154221534729004e-01
3.338736295700073242e-01
2.761741578578948975e-01
2.418604940176010132e-01
2.264803946018218994e-01
2.220289856195449829e-01
2.097101658582687378e-01
1.755504906177520752e-01
1.522899717092514038e-01
1.316202580928802490e-01
1.089111194014549255e-01
9.353040158748626709e-02
8.370052278041839600e-02
8.160336315631866455e-02
8.267190307378768921e-02
8.024387806653976440e-02
7.867635041475296021e-02
8.017165958881378174e-02
8.607985079288482666e-02
