"Ag",7.5,6.,3.5
"Ag",7.5,6.5,3.
"Ag",7.5,7.,2.5
"Ag",7.5,7.5,2.
"Ag",7.5,8.,1.5
"Au",7.5,8.5,1.
"Ag",7.5,9.,0.5
"Au",7.5,9.5,0.
"Au",8.,0.,9.
"Au",8.,0.5,8.5
"Au",8.,1.,8.
"Ag",8.,1.5,7.5
"Au",8.,2.,7.
"Ag",8.,2.5,6.5
"Ag",8.,3.,6.
"Au",8.,3.5,5.5
"Ag",8.,4.,5.
"Ag",8.,4.5,4.5
"Au",8.,5.,4.
"Ag",8.,5.5,3.5
"Au",8.,6.,3.
"Au",8.,6.5,2.5
"Ag",8.,7.,2.
"Au",8.,7.5,1.5
"Au",8.,8.,1.
"Ag",8.,8.5,0.5
"Au",8.,9.,0.
"Ag",8.5,0.,8.5
"Au",8.5,0.5,8.
"Ag",8.5,1.,7.5
"Au",8.5,1.5,7.
"Au",8.5,2.,6.5
"Ag",8.5,2.5,6.
"Au",8.5,3.,5.5
"Ag",8.5,3.5,5.
"Ag",8.5,4.,4.5
"Ag",8.5,4.5,4.
"Au",8.5,5.,3.5
"Au",8.5,5.5,3.
"Au",8.5,6.,2.5
"Ag",8.5,6.5,2.
"Au",8.5,7.,1.5
"Ag",8.5,7.5,1.
"Au",8.5,8.,0.5
"Ag",8.5,8.5,0.
"Au",9.,0.,8.
"Ag",9.,0.5,7.5
"Au",9.,1.,7.
"Ag",9.,1.5,6.5
"Ag",9.,2.,6.
"Au",9.,2.5,5.5
"Au",9.,3.,5.
"Ag",9.,3.5,4.5
"Ag",9.,4.,4.
"Ag",9.,4.5,3.5
"Ag",9.,5.,3.
"Au",9.,5.5,2.5
"Au",9.,6.,2.
"Au",9.,6.5,1.5
"Au",9.,7.,1.
"Au",9.,7.5,0.5
"Ag",9.,8.,0.
"Ag",9.5,0.,7.5
"Ag",9.5,0.5,7.
"Ag",9.5,1.,6.5
"Au",9.5,1.5,6.
"Ag",9.5,2.,5.5
"Au",9.5,2.5,5.
"Au",9.5,3.,4.5
"Au",9.5,3.5,4.
"Au",9.5,4.,3.5
"Ag",9.5,4.5,3.
"Au",9.5,5.,2.5
"Au",9.5,5.5,2.
"Au",9.5,6.,1.5
"Ag",9.5,6.5,1.
"Ag",9.5,7.,0.5
"Ag",9.5,7.5,0.
"Au",10.,0.,7.
"Ag",10.,0.5,6.5
"Ag",10.,1.,6.
"Ag",10.,1.5,5.5
"Au",10.,2.,5.
"Au",10.,2.5,4.5
"Ag",10.,3.,4.
"Ag",10.,3.5,3.5
"Ag",10.,4.,3.
"Au",10.,4.5,2.5
"Au",10.,5.,2.
"Au",10.,5.5,1.5
"Au",10.,6.,1.
"Ag",10.,6.5,0.5
"Ag",10.,7.,0.
"Ag",10.5,0.,6.5
"Ag",10.5,0.5,6.
"Au",10.5,1.,5.5
"Ag",10.5,1.5,5.
"Ag",10.5,2.,4.5
"Ag",10.5,2.5,4.
"Ag",10.5,3.,3.5
"Au",10.5,3.5,3.
"Ag",10.5,4.,2.5
"Au",10.5,4.5,2.
"Ag",10.5,5.,1.5
"Ag",10.5,5.5,1.
"Ag",10.5,6.,0.5
"Au",10.5,6.5,0.
"Ag",11.,0.,6.
"Ag",11.,0.5,5.5
"Ag",11.,1.,5.
"Au",11.,1.5,4.5
"Au",11.,2.,4.
"Au",11.,2.5,3.5
"Ag",11.,3.,3.
"Au",11.,3.5,2.5
"Au",11.,4.,2.
"Ag",11.,4.5,1.5
"Au",11.,5.,1.
"Au",11.,5.5,0.5
"Ag",11.,6.,0.
"Ag",11.5,0.,5.5
"Au",11.5,0.5,5.
"Au",11.5,1.,4.5
"Ag",11.5,1.5,4.
"Ag",11.5,2.,3.5
"Au",11.5,2.5,3.
"Au",11.5,3.,2.5
"Au",11.5,3.5,2.
"Au",11.5,4.,1.5
"Au",11.5,4.5,1.
"Au",11.5,5.,0.5
"Ag",11.5,5.5,0.
"Au",12.,0.,5.
"Ag",12.,0.5,4.5
"Au",12.,1.,4.
"Au",12.,1.5,3.5
"Ag",12.,2.,3.
"Au",12.,2.5,2.5
"Au",12.,3.,2.
"Au",12.,3.5,1.5
"Ag",12.,4.,1.
"Au",12.,4.5,0.5
"Au",12.,5.,0.
"Ag",12.5,0.,4.5
"Ag",12.5,0.5,4.
"Ag",12.5,1.,3.5
"Ag",12.5,1.5,3.
"Au",12.5,2.,2.5
"Ag",12.5,2.5,2.
"Au",12.5,3.,1.5
"Au",12.5,3.5,1.
"Ag",12.5,4.,0.5
"Ag",12.5,4.5,0.
"Au",13.,0.,4.
"Ag",13.,0.5,3.5
"Au",13.,1.,3.
"Ag",13.,1.5,2.5
"Ag",13.,2.,2.
"Ag",13.,2.5,1.5
"Au",13.,3.,1.
"Ag",13.,3.5,0.5
"Au",13.,4.,0.
"Au",13.5,0.,3.5
"Ag",13.5,0.5,3.
"Au",13.5,1.,2.5
"Ag",13.5,1.5,2.
"Ag",13.5,2.,1.5
"Au",13.5,2.5,1.
"Ag",13.5,3.,0.5
