1.754143238067626953e+00
1.964099287986755371e+00
2.220943212509155273e+00
2.412273168563842773e+00
2.874330043792724609e+00
2.789494276046752930e+00
2.459882736206054688e+00
1.729816794395446777e+00
1.280218482017517090e+00
1.031197071075439453e+00
8.815985321998596191e-01
7.665160298347473145e-01
6.420064568519592285e-01
5.045569539070129395e-01
4.555520415306091309e-01
4.455464184284210205e-01
4.050558507442474365e-01
3.368543982505798340e-01
2.679871916770935059e-01
2.153509557247161865e-01
1.977107375860214233e-01
1.924404203891754150e-01
1.809830665588378906e-01
1.840262413024902344e-01
1.538136601448059082e-01
1.250040382146835327e-01
1.105025708675384521e-01
8.795381337404251099e-02
8.092448860406875610e-02
8.299884945154190063e-02
6.575273722410202026e-02
5.710700899362564087e-02
5.317859724164009094e-02
6.689626723527908325e-02
7.121090590953826904e-02
7.829628884792327881e-02
6.997694820165634155e-02
6.786637008190155029e-02
8.533126115798950195e-02
8.470991253852844238e-02
6.825218349695205688e-02
