-12.94,-0.94,0.06
-12.94,0.06,-0.94
-12.94,0.06,0.06
-11.94,-1.94,0.06
-11.94,-0.94,-0.94
-11.94,-0.94,0.06
-11.94,-0.94,1.06
-11.94,0.06,-1.94
-11.94,0.06,-0.94
-11.94,0.06,0.06
-11.94,0.06,1.06
-11.94,1.06,-0.94
-11.94,1.06,0.06
-10.94,-2.94,0.06
-10.94,-1.94,-0.94
-10.94,-1.94,0.06
-10.94,-1.94,1.06
-10.94,-0.94,-1.94
-10.94,-0.94,-0.94
-10.94,-0.94,0.06
-10.94,-0.94,1.06
-10.94,-0.94,2.06
-10.94,0.06,-2.94
-10.94,0.06,-1.94
-10.94,0.06,-0.94
-10.94,0.06,0.06
-10.94,0.06,1.06
-10.94,0.06,2.06
-10.94,1.06,-1.94
-10.94,1.06,-0.94
-10.94,1.06,0.06
-10.94,1.06,1.06
-10.94,2.06,-0.94
-10.94,2.06,0.06
-9.94,-3.94,0.06
-9.94,-2.94,-0.94
-9.94,-2.94,0.06
-9.94,-2.94,1.06
-9.94,-1.94,-1.94
-9.94,-1.94,-0.94
-9.94,-1.94,0.06
-9.94,-1.94,1.06
-9.94,-1.94,2.06
-9.94,-0.94,-2.94
-9.94,-0.94,-1.94
-9.94,-0.94,-0.94
-9.94,-0.94,0.06
-9.94,-0.94,1.06
-9.94,-0.94,2.06
-9.94,-0.94,3.06
-9.94,0.06,-3.94
-9.94,0.06,-2.94
-9.94,0.06,-1.94
-9.94,0.06,-0.94
-9.94,0.06,0.06
-9.94,0.06,1.06
-9.94,0.06,2.06
-9.94,0.06,3.06
-9.94,1.06,-2.94
-9.94,1.06,-1.94
-9.94,1.06,-0.94
-9.94,1.06,0.06
-9.94,1.06,1.06
-9.94,1.06,2.06
-9.94,2.06,-1.94
-9.94,2.06,-0.94
-9.94,2.06,0.06
-9.94,2.06,1.06
-9.94,3.06,-0.94
-9.94,3.06,0.06
-8.94,-4.94,0.06
-8.94,-3.94,-0.94
-8.94,-3.94,0.06
-8.94,-3.94,1.06
-8.94,-2.94,-1.94
-8.94,-2.94,-0.94
-8.94,-2.94,0.06
-8.94,-2.94,1.06
-8.94,-2.94,2.06
-8.94,-1.94,-2.94
-8.94,-1.94,-1.94
-8.94,-1.94,-0.94
-8.94,-1.94,0.06
-8.94,-1.94,1.06
-8.94,-1.94,2.06
-8.94,-1.94,3.06
-8.94,-0.94,-3.94
-8.94,-0.94,-2.94
-8.94,-0.94,-1.94
-8.94,-0.94,-0.94
-8.94,-0.94,0.06
-8.94,-0.94,1.06
-8.94,-0.94,2.06
-8.94,-0.94,3.06
-8.94,-0.94,4.06
-8.94,0.06,-4.94
-8.94,0.06,-3.94
-8.94,0.06,-2.94
-8.94,0.06,-1.94
-8.94,0.06,-0.94
-8.94,0.06,0.06
-8.94,0.06,1.06
-8.94,0.06,2.06
-8.94,0.06,3.06
-8.94,0.06,4.06
-8.94,1.06,-3.94
-8.94,1.06,-2.94
-8.94,1.06,-1.94
-8.94,1.06,-0.94
-8.94,1.06,0.06
-8.94,1.06,1.06
